# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
65766 1.0974205700e+02 1.0413711352e+03 3.6207157648e+03 5.2357795223e+02 1.2284161034e+02 -1.2676806993e+02 2212 -4.2777569680e+00 3.5282032362e-01
66075 -1.4528581843e+02 1.3206175035e+03 4.1468835413e+03 1.3192391570e+02 9.3804149167e+00 -3.5839960090e+02 2212 -4.5804448223e+00 2.4242792098e-02
66087 1.2869518516e+02 1.5491797160e+03 4.9577553310e+03 3.5342280411e+02 1.6974047548e+01 -2.0057186182e+02 2212 -2.4358160743e+00 2.7820352654e-02
67456 1.3224377054e+02 1.1421042794e+03 3.7825381403e+03 5.4114484687e+02 1.3801005470e+02 -1.7315568100e+02 2212 -2.3986413197e+00 6.5036001771e-02
67672 -2.0895138242e+01 1.2532849665e+03 4.4382982506e+03 5.1462239255e+02 3.3228439938e+01 -2.0249530469e+02 2212 -7.9427816160e-01 7.0682602404e-02
67714 -3.6317426607e+01 1.2963156660e+03 4.4827425245e+03 1.1697031488e+02 1.0253127983e+01 -1.2395108911e+02 2212 -2.2404087319e+00 2.9798544634e+01
67793 -1.6667477513e+02 1.1016002440e+03 3.9300891080e+03 5.0151796931e+02 4.4108977992e+01 -9.7570129360e+01 2212 -3.8805920859e+00 6.7588232692e-01
68396 -1.2243550255e+01 1.1620803177e+03 3.8885539538e+03 3.2268639669e+02 -2.7357587332e+01 -3.6389171686e+02 2212 -1.6928648956e+00 1.8746873271e-02
68607 1.2375574408e+02 1.3463191820e+03 4.3247307401e+03 3.7960311500e+02 8.2797087074e+01 -1.7771516902e+02 2212 -4.5429652145e+00 1.3685857254e-01
69123 -1.6195428512e+02 1.6404546953e+03 5.4653968529e+03 3.0954563715e+01 -3.1458013101e+00 -2.1271598657e+02 2212 -2.1720948066e+00 2.8681755207e-01
69231 -1.4943899362e+02 1.2581179941e+03 4.3318185447e+03 3.2247414933e+02 -1.8196269691e+01 -2.5776642282e+02 2212 -1.6817410646e+00 1.7172066682e-01
69707 5.2006698979e+01 1.1354428914e+03 3.9547288038e+03 1.5613794311e+02 -2.2549185005e+01 -3.7576143391e+02 2212 -3.3127876401e+00 8.4040160981e-02
70257 8.2844201430e+01 1.0907390262e+03 3.8184792546e+03 4.1175682947e+01 1.1452987997e+01 -4.4453149933e+02 2212 -1.8663163676e+00 7.0724816402e-03
70310 2.7797399756e+01 1.2188807945e+03 4.1809615750e+03 1.6709021356e+02 8.5633852500e+00 -3.0191733002e+02 2212 -2.9454293994e+00 2.4587515624e-01
70903 1.9148406822e+01 1.1062919070e+03 3.9640089520e+03 2.2439947061e+02 2.0606441916e+01 -4.7358877909e+01 2212 -4.7926973861e+00 2.4428760497e+01
71058 -2.0739341447e+01 1.1130096028e+03 3.9642766114e+03 5.4658977985e+02 -1.9606373674e+02 -3.7756480086e+01 2212 -5.2930665116e+00 6.5352920706e-01
71355 1.8380135632e+02 1.1571769303e+03 3.7057342603e+03 2.9566749189e+02 -3.3424461306e+01 -3.4720446906e+02 2212 -2.9543846503e+00 3.6552838009e-02
71523 -1.1290376686e+02 1.3196286222e+03 4.2228314773e+03 2.4378853627e+02 -7.9713288375e+01 -3.8924496373e+02 2212 -1.9106979512e+00 9.9143667705e-03
71775 1.1320931118e+02 1.1582054568e+03 3.8265059356e+03 1.9970202096e+02 6.7074203953e+01 -7.1099753840e+01 2212 -8.0762391631e-01 1.6585013918e+01
72006 6.0819803591e+01 1.2878509627e+03 4.1614402033e+03 4.3376735082e+02 5.7356157948e+01 -2.1540414624e+02 2212 -5.0465713879e+00 7.3100473755e-02
72369 1.1608232397e+02 1.2707629751e+03 4.0691953531e+03 1.8521413177e+02 5.7967528602e+01 -2.8216312075e+02 2212 -1.2655084971e+00 1.6448022603e-01
72395 2.2804283521e+01 1.1606222444e+03 3.7047405414e+03 2.1583293466e+02 -4.9244857897e+01 -3.4647524141e+02 2212 -3.2336063958e+00 7.1185098661e-02
73855 8.8479630444e+01 1.1176652982e+03 3.8711488651e+03 3.2526387051e+02 1.9048432993e+01 -1.7710967798e+02 2212 -4.7188414361e+00 1.1379594094e+00
74461 2.4251942042e+01 1.5559405705e+03 5.3049664762e+03 3.3386727516e+02 2.1735522505e+01 -1.7480407863e+02 2212 -1.7408333051e+00 1.0062822643e-01
74681 -8.7645893992e+01 1.4380459371e+03 4.4476183798e+03 1.9534128863e+02 5.7154470323e+01 -2.4506031773e+02 2212 -4.0356106237e+00 1.8485215351e-01
74861 -1.5618428518e+02 1.5755312294e+03 5.4375319509e+03 1.9387249642e+02 3.2965919486e+01 -1.5479947093e+02 2212 -3.3196497669e+00 9.5152563035e-01
75412 7.4729988454e+01 1.3748987788e+03 4.3303307695e+03 1.1381537093e+02 -3.7422428303e+00 -2.0754802127e+02 2212 -7.9542447999e-01 1.4480828633e+00
75873 -7.0980308372e+01 1.4740112905e+03 4.4295382724e+03 5.3846419059e+02 1.6154524161e+02 -1.9158077193e+02 2212 -4.6741609655e+00 1.9874393550e-04
76656 6.5688098910e+01 1.3968207586e+03 4.4775963347e+03 6.1720307036e+02 -8.1202063088e+01 -3.9442789023e+01 2212 -4.4399427210e+00 7.5262316417e-02
77325 -3.5294578676e+01 1.4904110726e+03 4.7232797319e+03 3.5437996663e+02 -9.5503835927e+01 -2.7400816612e+02 2212 -1.2736056962e+00 1.1573618679e-02
78188 5.8353546668e+01 1.2866909351e+03 4.3777232321e+03 1.6917010950e+02 -1.2307793830e+01 -3.8663627558e+02 2212 -3.3369418718e+00 1.1694558253e-02
78321 -1.4866381088e+02 1.2493681612e+03 3.9263599867e+03 3.7510431033e+02 -1.0034606798e+02 -3.0190443070e+02 2212 -1.2865464152e+00 4.7377628858e-02
78616 6.1697076758e+01 1.4733360832e+03 5.0435156786e+03 4.6979496471e+02 -1.5435804950e+02 -2.3812870396e+02 2212 -1.8959083566e+00 1.1031424165e-02
79119 -7.1813561918e+01 1.1297435673e+03 3.6022432568e+03 5.6318412694e+02 -1.4123278546e+02 -1.7551067029e+02 2212 -5.4451271596e+00 8.6389357374e-02
79301 3.2980970574e+01 1.0712341965e+03 3.5160914823e+03 1.6751952894e+02 5.0192492420e+01 -4.4311180048e+02 2212 -1.6904291145e+00 1.8115866089e-03
80367 1.6577552000e+02 1.2420387864e+03 4.2032785370e+03 1.9018394809e+02 4.2976634704e+01 -4.2019529595e+02 2212 -4.5633076394e+00 3.9868841903e-05
80568 -2.4885519686e+01 1.1498890028e+03 3.6297757842e+03 3.9504536283e+01 -3.4138051665e+00 -3.7785037975e+02 2212 -3.9327213268e+00 6.9341696475e-02
80608 -1.4351518996e+02 1.7475255733e+03 5.7053003005e+03 1.7432116404e+02 2.4842388980e+01 -1.9294604856e+02 2212 -3.4377474764e+00 7.3424806218e-03
81997 -1.2501126905e+02 1.1149146674e+03 3.6341318498e+03 3.9785634469e+02 -1.2512024355e+02 -2.8790348784e+02 2212 -4.3342782098e+00 7.8525967699e-02
82566 -1.0838816037e+02 1.3657585308e+03 4.2312125575e+03 3.7783172393e+02 4.7473847662e+01 -3.2195097082e+02 2212 -1.6523104587e+00 1.0006907624e-02
82572 1.6815111208e+01 1.7374239406e+03 5.1078644273e+03 1.0253319827e+02 -1.2725568833e+01 -1.3201169310e+02 2212 -1.9910299366e+00 1.0023989036e+00
82628 -9.5455981059e+01 1.1440349164e+03 3.9773236934e+03 1.0663134194e+02 4.7823037870e+00 -4.6690362219e+02 2212 -4.1478781258e+00 2.1878942001e-04
82854 9.0265680759e+00 1.1695786096e+03 4.0110516226e+03 6.5986985443e+02 4.9072345838e+01 -5.5129527153e-01 2212 -2.1320599162e+00 2.3509634385e-01
83223 -2.1886449229e+01 1.4844375634e+03 5.1466892331e+03 3.3418654610e+02 -1.1301589701e+01 -2.0427828368e+02 2212 -4.1245773628e+00 1.1083028969e-01
84018 9.7322967958e+01 1.3010162913e+03 4.1544396216e+03 4.7286445413e+02 4.8692809264e+01 -4.6541020225e+01 2212 -3.3962605016e+00 4.4983096363e-01
84379 -8.8737816286e+01 1.7266550978e+03 5.4441659198e+03 3.5836789220e+02 -2.5421611718e+01 -1.0468805907e+02 2212 -2.4396984251e+00 3.7133890388e-02
84578 -2.8963915542e+01 1.4280971600e+03 4.8279341759e+03 2.3577055268e+02 1.1105778612e+01 -2.4817304936e+02 2212 -2.0711534605e+00 1.9842287061e-01
85894 -2.7496892550e+00 1.3724771236e+03 4.4733314279e+03 2.2965459009e+02 4.9285975569e+01 -1.9078051781e+02 2212 -5.4943897133e-01 5.6236276948e-01
86044 8.6393280915e+01 1.0482323062e+03 3.6866916431e+03 1.4485671981e+02 3.4538134231e+01 -4.4175444391e+02 2212 -1.0613811524e+00 5.2601311767e-03
86553 2.3057264755e+01 1.1982914661e+03 4.0309920441e+03 2.4024790296e+02 -6.8944145639e+01 -3.0257723650e+02 2212 -2.1230697080e+00 1.6980085153e-01
88267 6.7579549219e+01 1.1574878986e+03 4.1109769598e+03 5.3078810196e+02 1.8688358352e+01 -1.0947232249e+02 2212 -1.0478680658e+00 3.6284506367e-01
88352 9.5087105316e+01 1.3940792203e+03 4.2233565304e+03 3.7785956008e+02 -2.8453908778e+01 -1.3268851078e+02 2212 -2.8401832918e+00 2.4557360906e-01
88886 -2.2221039248e+01 1.5780063115e+03 4.9054402240e+03 4.2341646989e+02 -7.6297019076e+01 -2.1112650431e+02 2212 -1.1739365822e+00 1.1276776379e-02
89576 8.9294929669e+01 1.4022344765e+03 4.2732343265e+03 5.5166613872e+02 9.7383561059e+01 -1.3878122881e+02 2212 -2.3005425076e+00 2.0085458867e-02
90947 1.0209006171e+02 1.1229302766e+03 4.0309612718e+03 4.6443639440e+02 1.6139048256e+02 -1.7178164845e+02 2212 -2.6045920032e+00 2.3108071593e-01
91746 4.4580446282e+01 1.2278758257e+03 4.1149810679e+03 3.6854372346e+02 -7.5643954455e+01 -2.8030586103e+02 2212 -1.4483121103e+00 7.7764762844e-02
92231 -6.6051816759e+01 1.2404035414e+03 4.0402741071e+03 2.7754691391e+02 -4.0229879501e+01 -3.8397325969e+02 2212 -3.2153799683e+00 6.7258494329e-03
92558 -1.6807952346e+01 1.3108098404e+03 4.0247941181e+03 5.7757695881e+01 -1.9079940585e+01 -6.8442907575e+01 2212 -3.1237140934e+00 2.5082698930e+02
92848 -1.2138589853e+02 1.3008610226e+03 4.0555132827e+03 4.6210460092e+02 1.7420934873e+01 -1.8524332343e+02 2212 -1.2322415814e+00 8.7190708632e-02
93178 1.8728813729e+02 1.2559869371e+03 3.9845393822e+03 2.6652687558e+02 -6.8169300654e+01 -1.3658453304e+02 2212 -5.1483303618e+00 1.5403353192e+00
94154 -8.0385559263e+01 1.0895469826e+03 3.6085526259e+03 1.3311395201e+02 1.9787799543e+00 -4.4979493317e+02 2212 -2.7589781438e+00 2.3359226851e-03
94333 -2.5386524569e+01 1.0734549341e+03 3.4524477747e+03 5.9476137349e+02 5.0712615907e+01 -9.8205111808e+01 2212 -3.9832756536e+00 2.1660851845e-01
94337 -1.0846073022e+02 1.1395943447e+03 4.0840345366e+03 3.1240471728e+02 5.5603539725e+01 -3.6567676251e+02 2212 -1.1362258433e+00 2.3127052258e-02
96622 9.9509301544e+01 1.1928588663e+03 3.7069713487e+03 2.4792846755e+02 -3.2766483895e+01 -4.0419162045e+02 2212 -3.9646425291e+00 3.7127748576e-03
96762 -1.1644834991e+02 1.4786292306e+03 4.9415968654e+03 3.3959046961e+02 8.4389128318e+01 -8.9352236433e+01 2212 -1.5458547971e+00 4.0647348613e-01
97126 3.0630012063e+01 1.2380033653e+03 4.0933338477e+03 4.5635159456e+02 2.0026809634e+01 -1.8988974349e+02 2212 -1.5273299669e+00 1.4414613504e-01
97528 -2.2156955964e+02 1.7148970023e+03 5.4137097938e+03 5.2563224897e+02 -1.5393143675e+02 -1.2103288892e+02 2212 -2.2947235855e+00 1.4680216087e-02
97628 -7.5432739855e+01 1.4639300378e+03 4.8330717820e+03 4.5058286352e+02 -3.9035878666e+01 -1.9661048227e+02 2212 -2.2382864840e+00 4.0344906547e-02
97824 2.3865363476e+01 1.1377999731e+03 3.8668171431e+03 1.2182608898e+02 -5.1234784050e+00 -4.5693146119e+02 2212 -2.5244470693e+00 2.5336895898e-03
97901 -1.5544906015e+02 9.3990719482e+02 3.2379772466e+03 5.2196330702e+02 -2.8098276948e+01 -2.4402000923e+02 2212 -4.2616914243e+00 1.2284995112e-01
98207 1.0707354151e+02 1.1017626644e+03 3.8103786932e+03 4.1525949910e+02 1.7321522974e-01 -2.4664245579e+02 2212 -3.7026488776e+00 1.8255855267e-01
98949 4.1025865992e+01 1.2548277242e+03 4.4455749591e+03 4.5593244865e+02 4.2199228236e+01 -2.8407605237e+02 2212 -8.1854324625e-01 2.4490167863e-02
99005 -9.4146864965e+01 1.4485408054e+03 4.3846993396e+03 5.6031509538e+02 1.0976618538e+02 -1.5413499462e+02 2212 -3.3034423012e+00 8.3803511097e-03
99268 -2.1372815400e+01 1.4018656551e+03 4.6008923144e+03 4.4623929513e+02 -1.5645587409e+02 -2.2656748519e+02 2212 -4.5406173305e+00 3.7653686807e-02
100173 -1.6138529533e+02 1.0660291190e+03 3.7902053030e+03 2.1329648548e+02 -5.0219814453e+01 -4.3629348839e+02 2212 -4.3586189807e+00 6.9029065750e-03
100416 9.0331186717e+01 1.5462972410e+03 5.2422656921e+03 2.9675445944e+02 -5.4491347060e+01 -2.9181178044e+02 2212 -5.0121820737e+00 1.4499261673e-03
100541 5.1128657516e+00 1.2058052364e+03 4.2967485270e+03 3.4413781277e+02 1.0528724554e+02 -3.0504796576e+02 2212 -4.7520660919e+00 5.5479736313e-02
100874 5.3391380663e+00 1.2325434756e+03 4.0925661689e+03 2.5894228469e+02 3.3446213603e+01 -2.3895750268e+02 2212 -4.4686000731e+00 4.0618627048e-01
101243 -6.3205773658e+01 1.3148277011e+03 4.1739886501e+03 3.8210420983e+02 1.1467945750e+02 -7.8795518316e+01 2212 -1.7929286261e+00 6.0738873405e-01
101270 -1.2425636123e+02 1.0612392926e+03 3.7773425660e+03 1.0254282933e+02 3.5705861976e+01 -4.6412078102e+02 2212 -5.2061034746e+00 7.2631014159e-04
102189 -1.4762039344e+02 1.0934350601e+03 3.5089883624e+03 4.1620777915e+01 8.2782245598e+00 -4.5239165112e+02 2212 -7.8560354142e-01 2.2899418500e-03
102478 1.9779493153e+01 1.1910238453e+03 3.9830882254e+03 1.5819987298e+02 -2.1061771640e+01 -4.5602609061e+02 2212 -1.2391433569e+00 7.1377108898e-06
102728 3.2250899039e+01 1.3049355453e+03 4.3377529160e+03 1.6362865080e+02 4.5902846854e+01 -3.3878299659e+02 2212 -3.4700839752e+00 4.9185028224e-02
102741 1.8588857275e+02 1.2412645354e+03 4.2257452057e+03 4.9146268350e+02 -1.2227126129e+02 -1.5001362746e+02 2212 -5.3280521901e+00 1.7445155340e-01
102816 -2.3385163197e+01 1.3867184635e+03 4.7453678313e+03 5.2075606095e+02 2.3229555859e+01 -1.9747881558e+02 2212 -3.0658609194e+00 3.1688294821e-02
102863 1.5907268356e+02 1.1038109525e+03 3.8592809700e+03 4.6336942740e+02 -8.4310029301e+01 -6.7099853530e+01 2212 -5.1802998357e+00 1.0906272641e+00
103692 -3.5258674349e+00 1.2717264609e+03 3.9459535666e+03 5.3012534534e+02 1.2953161423e+02 -7.1108262228e+01 2212 -1.7045771524e+00 1.7791047240e-01
104374 1.4927537135e+01 1.3536570436e+03 4.4450069565e+03 6.3170643552e+02 1.6899810358e+02 -1.0926793630e+01 2212 -5.5666279700e-01 6.3454845398e-02
104597 -1.5055630629e+02 1.1893366909e+03 3.8654516091e+03 3.4547687246e+02 -3.4560395345e+01 -1.3440822635e+02 2212 -4.9643309666e+00 1.0850394426e+00
105344 -3.2046728758e+01 1.1923981497e+03 3.8519454606e+03 3.0607326593e+02 -9.3882431103e+01 -3.7917982161e+02 2212 -1.8271247735e+00 1.1530539842e-02
105458 -4.3453560870e+01 1.3725991671e+03 4.6663919968e+03 2.8279304717e+02 -3.0227983617e+01 -3.6042580948e+02 2212 -1.3379727544e+00 1.4735025057e-02
105812 7.2807793706e+01 1.3799786664e+03 4.2131103417e+03 4.9127777401e+02 6.6221359231e+01 -2.0694232455e+02 2212 -4.2377806671e+00 1.9698530637e-02
106328 4.2462173289e+01 1.1437274734e+03 3.7645782928e+03 3.5871754852e+02 -1.7137108298e+01 -2.6348314361e+02 2212 -1.5841861996e+00 1.7568812425e-01
106522 1.1227801059e+02 1.6403533480e+03 4.9740013947e+03 1.6926241409e+02 -4.1000333668e+00 -2.1411081161e+02 2212 -3.1849095442e+00 5.4871176091e-02
106651 4.1576084542e-01 1.6172610702e+03 4.9591725215e+03 6.0201048082e+02 2.7500329811e+01 -1.4660976113e+01 2212 -4.9224232482e+00 2.3887486298e-02
107247 -1.8282968128e+02 1.4044034023e+03 4.5069223147e+03 2.1032823550e+02 3.5119106035e+01 -2.6017555121e+01 2212 -6.9357516780e-01 1.0151432278e+01
107390 -1.7700721078e+02 1.1518057481e+03 3.9662314397e+03 3.3354543861e+02 8.2209553540e+01 -2.1795665701e+02 2212 -1.0642140890e+00 4.4180842982e-01
107499 6.4318982964e+01 1.1692161841e+03 3.7997008694e+03 4.7486405448e+02 9.8177621500e+01 -2.0281937305e+02 2212 -5.4079124699e+00 9.6113748495e-02
108376 -1.4154597344e+02 1.2195201456e+03 4.1437746783e+03 2.7162151015e+02 1.5404729918e+01 -3.9511192070e+02 2212 -1.6134643084e+00 5.8860080821e-03
109619 1.0290639767e+02 1.2735138499e+03 4.1505579223e+03 3.6350528250e+02 -7.8236533902e+01 -1.4422446966e+02 2212 -1.6124996771e+00 5.6056468024e-01
110161 1.6539034397e+01 1.0749983086e+03 3.8040772571e+03 3.9080377001e+02 -5.0738045586e+01 -1.3354027800e+01 2212 -6.0374418693e-01 3.2893114965e+00
111916 -1.5848168952e+02 1.3747414927e+03 4.3274852115e+03 3.1968292104e+02 -2.1002159162e+01 -2.8278936343e+02 2212 -1.3140244416e+00 3.7029038275e-02
113101 4.1094853896e+01 1.6727579909e+03 5.2549350764e+03 5.9876254798e+02 -1.2138416573e+02 -4.3221308499e+01 2212 -2.1809296317e+00 8.5951703525e-03
113920 1.6904802533e+01 1.1366278924e+03 3.8972901996e+03 3.8257124695e+02 -7.0916660399e+01 -3.1863446300e+02 2212 -2.3069826195e+00 4.9912332910e-02
115157 1.5720938263e+02 1.0843831382e+03 3.8300257975e+03 1.2581130703e+02 -4.4357706272e+01 -4.4532857762e+02 2212 -2.2079444940e+00 4.9624187783e-03
115576 -1.3912828505e+02 1.0858527917e+03 3.7423773720e+03 3.4013997885e+02 -6.9927488632e+01 -2.6708713208e+02 2212 -4.9798338052e+00 3.0533174860e-01
115615 5.2312073466e+01 1.3589205185e+03 4.2608130244e+03 2.7737332320e+02 4.7589701277e+01 -1.0736829640e+02 2212 -9.7502287198e-01 1.3255410133e+00
115975 1.6345880952e+01 1.0796768120e+03 3.7449707102e+03 1.5530786216e+02 4.9328435080e+01 -4.4464276953e+02 2212 -3.0806984818e+00 2.3185496487e-03
116127 -1.1896714966e+01 9.8249189984e+02 3.6078819770e+03 9.7795827058e+01 1.7257062876e+01 -9.6109427248e+01 2212 -2.4916606892e+00 2.3976494159e+02
116795 -1.4460989313e+02 1.6567641998e+03 5.1275240823e+03 1.2610209764e+02 -3.6643833110e+01 -2.1000273408e+02 2212 -2.0759469022e+00 1.4132968171e-01
117870 1.4653906560e+01 1.1542836809e+03 4.0974831426e+03 1.0023428986e+02 3.3769891830e+01 -4.1182672748e+02 2212 -5.3167033226e+00 2.3715167298e-02
118413 -1.4294964827e+02 1.2388056357e+03 4.2895956201e+03 3.1984240421e+02 -8.6944658454e+01 -3.7105472442e+02 2212 -2.7762105393e+00 1.0951790411e-02
118457 2.4886253657e+01 1.2654359327e+03 4.1156993655e+03 1.4692537873e+02 3.2882964312e+01 -3.6597338589e+02 2212 -1.9494680986e+00 3.3729549897e-02
120736 -5.0037592587e+01 1.3306091323e+03 4.7010724726e+03 2.1108967064e+02 -3.2353740390e+01 -3.6761075379e+02 2212 -6.1434515007e-01 1.6137258684e-02
120915 -5.8119132312e+00 1.2978903101e+03 4.0562150937e+03 3.0231900768e+02 -6.0471205303e+01 -2.4179627066e+02 2212 -4.1447817052e+00 1.6740059036e-01
121466 -1.2686706883e+02 1.1570724601e+03 3.7095766705e+03 3.0302247311e+02 6.2175650529e+01 -1.2388999976e+02 2212 -3.8900982188e+00 1.8118623972e+00
121764 2.6614515551e+01 1.5710691643e+03 4.7259795681e+03 4.3961939639e+02 -3.0747182419e+01 -2.2783594658e+02 2212 -3.9761629486e+00 3.4320295641e-03
121916 -6.0947508102e+00 1.0705120623e+03 3.9099893986e+03 4.7974071313e+01 -8.4538984528e+00 -1.3364142540e+02 2212 -3.6411919638e+00 1.3909172499e+02
122383 8.4444042357e+01 1.3181991011e+03 4.1620584593e+03 2.4912526662e+02 -1.5265708627e+01 -3.8264546107e+02 2212 -3.2859330433e+00 6.3766637093e-03
123218 -5.5604836384e+01 1.0081494645e+03 3.4226801732e+03 1.6587839108e+01 9.3741266913e-01 -4.5726713980e+02 2212 -4.0917546216e+00 5.2888073116e-03
123412 3.2307237267e+01 1.1115782442e+03 3.7915965941e+03 4.7052158813e+02 3.0292895068e+01 -2.6737198507e+02 2212 -4.0191518394e+00 5.4131574940e-02
123618 1.1550109690e+02 1.2652895647e+03 3.8800160253e+03 1.2559697753e+02 -2.0461448030e+01 -2.9416820889e+02 2212 -1.7140590837e+00 1.9075455505e-01
124159 -1.5458637688e+02 1.3810736499e+03 4.5112568674e+03 4.6865244342e+02 5.8702757234e+01 -5.2796047650e+01 2212 -4.7870801245e+00 3.3467568045e-01
124601 -1.6771625353e+02 1.0158961071e+03 3.6100793311e+03 2.9390930737e+02 -5.8834850541e+01 -2.6784666347e+01 2212 -2.1809202312e+00 9.6500332244e+00
124616 -7.8229866351e+00 1.1252460394e+03 3.9012383987e+03 2.0099428016e+02 7.0108981332e+01 -2.6675478236e+02 2212 -4.0789482575e+00 6.3622010380e-01
125847 -1.5936791737e+02 1.4445307741e+03 4.5991926151e+03 1.6527417061e+02 -3.1183964183e+01 -1.0572419906e+02 2212 -4.2854567869e+00 7.3611100690e+00
125876 -1.9611471130e+02 1.6595642845e+03 5.1843330724e+03 5.8520143370e+01 -1.4925356279e+01 -2.1744871572e+02 2212 -2.0866432327e+00 1.2625787045e-01
126780 9.9468011312e+01 1.2139166590e+03 3.8666107037e+03 3.2833494843e+02 5.9748238214e+01 -3.7494636863e+02 2212 -3.2973196912e+00 4.7210141106e-03
127672 5.9743675561e+01 1.1589644479e+03 3.5946377331e+03 5.3698843573e+02 -3.1810889298e+01 -1.4937526413e+02 2212 -2.7959941335e+00 1.4155371138e-01
127800 -1.0328769832e+02 1.1807426035e+03 3.8403615577e+03 9.4453287431e+01 1.8021354332e+01 -4.5911970914e+02 2212 -5.2398227674e+00 8.1041733577e-06
128264 -8.2930382476e+00 1.3093103062e+03 4.2782158442e+03 3.0693064068e+02 3.4869399717e+01 -1.3084892337e+02 2212 -4.2701333372e+00 9.9109281711e-01
128757 -1.8744099457e+02 1.1772194311e+03 3.8948005338e+03 4.1350181521e+02 3.4988371555e+01 -1.1530398440e+02 2212 -3.9392897156e+00 7.4916104567e-01
129787 1.9736823236e+02 1.2814209153e+03 4.0353178716e+03 6.0440444052e+02 -1.5392778901e+02 -8.6481565348e+01 2212 -1.6816881073e+00 6.5948343691e-02
129865 -2.8502227892e+01 1.3194415844e+03 4.1917834131e+03 1.7927345248e+02 -3.6185059359e+01 -3.9600246574e+02 2212 -4.0298897652e+00 1.1757514534e-02
130096 1.5736680877e+02 1.1667243093e+03 3.9477199489e+03 3.6807569423e+02 -3.1882819603e+01 -3.5761337481e+02 2212 -6.2785169063e-01 1.0530859112e-02
130316 -6.3040919059e+01 1.2899560637e+03 4.1522431757e+03 3.4695874276e+02 1.1132162753e+02 -3.4672253822e+02 2212 -9.0389279020e-01 8.4705213079e-03
130430 5.5768365452e+01 1.0666230375e+03 3.5406170931e+03 3.4706455625e+02 -1.7357474672e+00 -3.5644810746e+02 2212 -2.2298913526e+00 3.4521458609e-02
130640 3.3568107460e+01 1.1949538091e+03 3.9841593394e+03 4.4280406176e+01 -8.9037413017e+00 -4.3391152531e+02 2212 -2.8036469577e+00 5.4286896087e-03
130797 -1.0598131492e+02 1.0995542777e+03 3.8303330963e+03 7.2604549644e+01 -1.6977698130e+01 -4.6302612979e+02 2212 -1.3217212372e+00 1.7488098249e-03
131480 1.1824677482e+02 1.3614534348e+03 4.2617807670e+03 3.3853010883e+02 -6.4559285013e+00 -1.7755874696e+02 2212 -5.0349146216e+00 2.2848251088e-01
131688 4.4464027753e+01 1.5799057563e+03 5.1294075602e+03 4.7176591570e+02 1.2897030951e+02 -1.3570806052e+02 2212 -5.0161089220e+00 2.8008317826e-02
131856 -7.1753199671e+01 1.1286096720e+03 3.9521587951e+03 3.2745055111e+02 -4.1571584393e+01 -3.7477136347e+02 2212 -1.4768216673e+00 1.8577074359e-02
131992 -2.5727580253e+01 1.0903845178e+03 3.8755294111e+03 1.8875410225e+02 2.4735884777e+01 -4.2951760916e+02 2212 -2.6424330492e+00 7.9627646035e-03
132018 1.0949435229e+02 1.1437039599e+03 3.6718054668e+03 4.7198151663e+02 -1.3075103275e+02 -1.9778868486e+02 2212 -2.5282070001e+00 1.5021330154e-01
132021 -1.0969828437e+01 1.2641190959e+03 4.5123849328e+03 1.0198831387e+02 -3.3102770116e+01 -3.9303914776e+02 2212 -2.8527235445e+00 2.3408593773e-02
132086 -1.3700446640e+02 1.3287986116e+03 4.1693988646e+03 3.9988802971e+02 8.8713115865e+01 -1.7245584270e+02 2212 -3.8169201773e+00 1.4192052553e-01
132729 1.0779415588e+02 1.2706150687e+03 4.2428573549e+03 3.0931472404e+02 -2.1568561722e+01 -3.4903373256e+02 2212 -3.5403136439e+00 1.3278920452e-02
133065 -2.0939458302e+02 1.4272446334e+03 4.4177225859e+03 5.0619548950e+02 1.7294910584e+01 -2.1161022885e+02 2212 -1.6258792982e+00 1.2777607974e-02
133986 6.1570561513e+00 1.4006767478e+03 4.3148203312e+03 2.8636297098e+02 7.0972526132e+01 -2.5781429039e+02 2212 -5.2135344381e+00 5.0427388187e-02
134067 7.6908889423e+01 1.1371543735e+03 4.0295261833e+03 3.2162683635e+02 -2.2055919953e+01 -7.8854952417e+01 2212 -2.2554723867e+00 3.6653821161e+00
135096 -4.7179809496e+01 1.3071092871e+03 4.0214854376e+03 2.9080177945e+02 9.2436074560e+01 -3.3714367451e+02 2212 -5.0539047208e+00 7.7018662955e-03
135380 -8.7057964184e+01 1.1492159950e+03 3.7723579403e+03 3.6840252640e+02 7.7323986071e+01 -3.0034394556e+02 2212 -5.9148544515e-01 5.5496263662e-02
136261 -1.1365952283e+02 9.9889420710e+02 3.5092579567e+03 3.9797664634e+02 1.1835534114e+01 -8.8223713441e+01 2212 -3.2241908060e+00 2.3515441478e+00
136488 1.4292058956e+01 1.5084261127e+03 5.3073558412e+03 3.8814730156e+02 9.2622245651e+01 -2.2558127871e+02 2212 -5.1928080404e+00 4.4279291489e-02
137506 9.5488453849e-01 1.0739913168e+03 3.4498408931e+03 4.0956637265e+02 8.6415187393e+00 -3.4652531721e+02 2212 -2.3762283458e+00 1.8402790731e-02
138618 -9.8721607833e+01 1.2928437231e+03 4.0167259234e+03 3.3735896654e+02 9.3987472006e+01 -2.4844814476e+02 2212 -4.6602016077e+00 7.9223760026e-02
